cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47
584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028,584.7028
581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263,581.6263
578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338,578.5338
575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255,575.4255
572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013,572.3013
569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616,569.1616
566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062,566.0062
562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353,562.8353
559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489,559.6489
556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473,556.4473
553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303,553.2303
549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982,549.9982
546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751,546.751
543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889,543.4889
540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119,540.2119
536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199,536.9199
533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134,533.6134
530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922,530.2922
526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564,526.9564
523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061,523.6061
520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416,520.2416
516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627,516.8627
513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697,513.4697
510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627,510.0627
506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416,506.6416
503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066,503.2066
499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579,499.7579
496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955,496.2955
492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194,492.8194
489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298,489.3298
485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268,485.8268
482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105,482.3105
478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781,478.781
475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384,475.2384
471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827,471.6827
468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141,468.1141
464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327,464.5327
460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384,460.9384
457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316,457.3316
453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122,453.7122
450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805,450.0805
446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363,446.4363
442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78,442.78
439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115,439.1115
435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309,435.4309
431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384,431.7384
428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341,428.0341
424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181,424.3181
420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904,420.5904
416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511,416.8511
413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005,413.1005
409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385,409.3385
405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653,405.5653
401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781,401.781
397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857,397.9857
394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794,394.1794
390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624,390.3624
386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346,386.5346
