irr,temp,iph,isat,rsh,a
600.0,50.0,5.295206413123474,1.1729006027729503e-08,341.98849926652747,0.028789373484647152
600.0,55.0,5.306624413123473,2.3818416382062902e-08,341.98849926652747,0.029234822556048163
600.0,60.0,5.318042413123474,4.7383581309884666e-08,341.98849926652747,0.02968027162744917
600.0,65.0,5.329460413123474,9.242686500957387e-08,341.98849926652747,0.030125720698850177
600.0,70.0,5.340878413123474,1.7692662819083547e-07,341.98849926652747,0.030571169770251188
600.0,75.0,5.352296413123474,3.3262969667003873e-07,341.98849926652747,0.0310166188416522
600.0,80.0,5.363714413123474,6.146533826906791e-07,341.98849926652747,0.031462067913053206
600.0,85.0,5.375132413123474,1.1171495758969728e-06,341.98849926652747,0.03190751698445421
650.0,20.0,5.662256614217097,1.0241864247342405e-10,315.6816916306407,0.026116679056241102
650.0,25.0,5.674626114217097,2.4065929917088824e-10,315.6816916306407,0.026562128127642113
650.0,30.0,5.686995614217097,5.502343834098516e-10,315.6816916306407,0.027007577199043124
650.0,35.0,5.699365114217097,1.2257068679340356e-09,315.6816916306407,0.02745302627044413
650.0,40.0,5.7117346142170975,2.6635161381476247e-09,315.6816916306407,0.027898475341845138
650.0,45.0,5.724104114217097,5.6527053288061965e-09,315.6816916306407,0.02834392441324615
650.0,50.0,5.736473614217097,1.1729006027729503e-08,315.6816916306407,0.028789373484647152
650.0,55.0,5.748843114217097,2.3818416382062902e-08,315.6816916306407,0.029234822556048163
650.0,60.0,5.761212614217097,4.7383581309884666e-08,315.6816916306407,0.02968027162744917
650.0,65.0,5.773582114217097,9.242686500957387e-08,315.6816916306407,0.030125720698850177
650.0,70.0,5.785951614217097,1.7692662819083547e-07,315.6816916306407,0.030571169770251188
650.0,75.0,5.798321114217098,3.3262969667003873e-07,315.6816916306407,0.0310166188416522
650.0,80.0,5.810690614217097,6.146533826906791e-07,315.6816916306407,0.031462067913053206
650.0,85.0,5.823060114217097,1.1171495758969728e-06,315.6816916306407,0.03190751698445421
700.0,20.0,6.097814815310719,1.0241864247342405e-10,293.13299937130927,0.026116679056241102
700.0,25.0,6.111135815310719,2.4065929917088824e-10,293.13299937130927,0.026562128127642113
700.0,30.0,6.12445681531072,5.502343834098516e-10,293.13299937130927,0.027007577199043124
700.0,35.0,6.137777815310719,1.2257068679340356e-09,293.13299937130927,0.02745302627044413
700.0,40.0,6.15109881531072,2.6635161381476247e-09,293.13299937130927,0.027898475341845138
700.0,45.0,6.164419815310719,5.6527053288061965e-09,293.13299937130927,0.02834392441324615
700.0,50.0,6.177740815310719,1.1729006027729503e-08,293.13299937130927,0.028789373484647152
700.0,55.0,6.191061815310719,2.3818416382062902e-08,293.13299937130927,0.029234822556048163
700.0,60.0,6.204382815310719,4.7383581309884666e-08,293.13299937130927,0.02968027162744917
700.0,65.0,6.21770381531072,9.242686500957387e-08,293.13299937130927,0.030125720698850177
700.0,70.0,6.231024815310719,1.7692662819083547e-07,293.13299937130927,0.030571169770251188
700.0,75.0,6.244345815310719,3.3262969667003873e-07,293.13299937130927,0.0310166188416522
