irr,temp,iph,isat,rsh,a
800.0,70.0,7.939921925293412,2.3838290741163554e-08,15.89077405067871,0.028779580431589832
900.0,10.0,8.606198165955089,2.289219647763193e-12,14.125132487670344,0.02374745213231724
900.0,20.0,8.660567165955086,1.3799422967374618e-11,14.125132488377172,0.024586140182196004
900.0,30.0,8.714936165955088,7.413608308502386e-11,14.12513249023458,0.025424828232074773
900.0,40.0,8.769305165955087,3.588700736808204e-10,14.125132489224441,0.026263516281953534
900.0,50.0,8.823674165955088,1.5803130294909367e-09,14.125132489319672,0.0271022043318323
900.0,60.0,8.878043165955088,6.384248652521955e-09,14.125132489381615,0.027940892381711067
900.0,70.0,8.932412165955089,2.3838290741163554e-08,14.125132489173426,0.028779580431589832
1000.0,10.0,9.562442406616764,2.289219647763193e-12,12.712619239968717,0.02374745213231724
1000.0,20.0,9.622852406616763,1.3799422967374618e-11,12.712619239169086,0.024586140182196004
1000.0,30.0,9.683262406616764,7.413608308502386e-11,12.71261924069826,0.025424828232074773
1000.0,40.0,9.743672406616763,3.588700736808204e-10,12.712619241116153,0.026263516281953534
1000.0,50.0,9.804082406616764,1.5803130294909367e-09,12.712619240221455,0.0271022043318323
1000.0,60.0,9.864492406616764,6.384248652521955e-09,12.712619240151355,0.027940892381711067
1000.0,70.0,9.924902406616765,2.3838290741163554e-08,12.712619240063312,0.028779580431589832
1100.0,10.0,10.518686647278441,2.289219647763193e-12,11.556926581789742,0.02374745213231724
1100.0,20.0,10.58513764727844,1.3799422967374618e-11,11.556926581340326,0.024586140182196004
1100.0,30.0,10.651588647278441,7.413608308502386e-11,11.55692658227911,0.025424828232074773
1100.0,40.0,10.71803964727844,3.588700736808204e-10,11.55692658332034,0.026263516281953534
1100.0,50.0,10.784490647278442,1.5803130294909367e-09,11.556926581856477,0.0271022043318323
1100.0,60.0,10.850941647278441,6.384248652521955e-09,11.556926581842971,0.027940892381711067
1100.0,70.0,10.917392647278442,2.3838290741163554e-08,11.556926582188188,0.028779580431589832
